1786185767.2387455,64761724928
1786185768.2401683,64761634816
1786185769.241563,64761786368
1786185770.2426388,64761786368
1786185771.2450092,64761614336
1786185772.249193,64761860096
1786185773.2504435,64844263424
1786185774.2518325,64761835520
1786185775.2532501,64761843712
1786185776.254673,64761688064
1786185777.2561042,64761446400
1786185778.25766,64761446400
1786185779.2605522,64761585664
1786185780.2619276,64761794560
1786185781.2633476,64762281984
1786185782.2645903,64762216448
1786185783.2657962,64761597952
1786185784.2667246,64761569280
1786185785.2680306,64761819136
1786185786.2693164,64761618432
1786185787.27054,64761524224
1786185788.2717483,64761896960
1786185789.2729583,64761909248
1786185790.274155,64850731008
1786185791.2756016,64762109952
1786185792.2770164,64762122240
1786185793.2784464,64762011648
1786185794.2796884,64762048512
1786185795.2809331,64761700352
1786185796.2823462,64761913344
1786185797.2836354,64761524224
1786185798.2849557,64875126784
1786185799.2863414,64761810944
1786185800.2877715,64761774080
1786185801.2890046,64761671680
1786185802.29023,64761655296
1786185803.2914488,64761675776
1786185804.2926624,64761663488
1786185805.2940645,64761868288
1786185806.295358,64762216448
1786185807.296806,64876732416
1786185808.2981834,64761933824
1786185809.2987137,64761544704
1786185810.3001354,64761704448
1786185811.3015347,64761786368
1786185812.3027043,64761810944
1786185813.3041153,64761561088
1786185814.3053565,64761950208
1786185815.3067265,64761913344
1786185816.308138,64863887360
1786185817.3093724,64762998784
1786185818.3107493,64762998784
1786185819.3121521,64763133952
1786185820.3135653,64763150336
1786185821.3147912,64763371520
1786185822.3160214,64763260928
1786185823.3174272,64763351040
1786185824.3186762,64763371520
1786185825.3200638,64763654144
1786185826.321328,64763330560
1786185827.3225398,64762994688
1786185828.3237512,64763371520
1786185829.3249693,64763084800
1786185830.3261726,64763490304
1786185831.3273766,64763768832
1786185832.3287764,64762978304
1786185833.3301466,64833703936
1786185834.3307292,64763068416
1786185835.3319716,64763363328
1786185836.333215,64763064320
1786185837.3344336,64763502592
1786185838.3356705,64763650048
1786185839.3370683,64763125760
1786185840.3383152,64763109376
1786185841.3395548,64763682816
1786185842.340852,64771948544
1786185843.3422556,64763682816
1786185844.3435717,64763551744
1786185845.3449678,64763670528
1786185846.3464003,64763162624
1786185847.3476627,64763924480
1786185848.3489237,64763682816
1786185849.3501446,64763965440
1786185850.3505633,64878886912
1786185851.3517666,64764239872
1786185852.3531477,64763887616
1786185853.3545659,64764133376
1786185854.3558521,64763748352
1786185855.3582675,64763777024
1786185856.3585355,64763789312
1786185857.3599296,64764022784
1786185858.3613591,64763887616
1786185859.3626726,64881102848
1786185860.3639107,64768380928
1786185861.3653064,64779030528
1786185862.3665566,64781172736
1786185863.3678188,64781475840
1786185864.369028,64781139968
1786185865.3702655,64789139456
1786185866.3714979,64788168704
1786185867.3728638,64790646784
1786185868.374552,64849797120
1786185869.375816,64790175744
1786185870.3770516,64790646784
1786185871.3782587,64790568960
1786185872.3796399,64790573056
1786185873.3808732,64790437888
1786185874.3821466,64790290432
1786185875.3825815,64790626304
1786185876.3839073,64790589440
1786185877.3850875,64791179264
1786185878.3863342,64790581248
1786185879.3875585,64790630400
1786185880.3887746,64790544384
1786185881.3900206,64790773760
1786185882.3907037,64790798336
1786185883.3920166,64790409216
1786185884.39341,64790691840
1786185885.3946705,64891564032
1786185886.396086,64790671360
1786185887.397491,64790667264
1786185888.3988578,64790560768
1786185889.4001164,64790831104
1786185890.401358,64790634496
1786185891.4037018,64790843392
1786185892.4049,64791183360
1786185893.406133,64790896640
1786185894.4065757,64825360384
1786185895.4078045,64790687744
1786185896.4090755,64790470656
1786185897.410488,64790740992
1786185898.4119039,64790757376
1786185899.4133098,64790769664
1786185900.4147248,64790663168
1786185901.416151,64790990848
1786185902.4174287,64791277568
1786185903.418534,64790941696
1786185904.419797,64792477696
1786185905.4210827,64791199744
1786185906.4224756,64791277568
1786185907.423894,64791433216
1786185908.4251263,64791433216
1786185909.4263537,64791764992
1786185910.4277406,64856993792
1786185911.429125,64791879680
1786185912.4305465,64791937024
1786185913.431776,64791257088
1786185914.4330146,64791404544
1786185915.4344113,64791031808
1786185916.4365087,64791273472
1786185917.4377735,64791175168
1786185918.438724,64891961344
1786185919.440137,64791166976
1786185920.4415362,64791171072
1786185921.442557,64838238208
1786185922.4440496,64846004224
1786185923.44549,64845856768
